product,title,rating,body
"JBL Flip 4, Black",Absolutely Fantastic!!!,5,"I got this for my home to play music wherever I am & it did not disappoint me whatsoever! I had another portable speaker by iHome & there is no comparison. The sound is crisp, clear with plenty of bass - well worth the money & I don't say that lightly."
"JBL Flip 4, Black",A really solid wireless speaker,5,"I bought this for use next to my hot tub and what a perfect speaker it has turned out to be.  Good battery life, water proof, quality sound, and excellent volume level.  One of the best out there."
"JBL Flip 4, Black",recommeded 100%,5,Excelent sound
"JBL Flip 4, Black",Bateria ya no dura.,3,"Hola,  me iba muy bien con mi JBL , y esta muy feliz con el, pero estos últimos días la batería no dura mas de 20 minutos, despues de estar totalmente cargado, lo conecto para cargar de nuevo y de inmediato aparece tres puntos de carga, no es normal, porque siempre ha tenido muy buena batería. Qué puedo hacer ? tan solo tiene un año y medio."
"JBL Flip 4, Black",Awesome,5,"I have had one for over a year and got my son one for Xmas since he was always borrowing mine.Love the sound quality and ease of use, battery seems to last a long time also......no complaints from me"
"JBL Flip 4, Black",Great,5,Great choice!!
"JBL Flip 4, Black",Great product,5,I bought this for my 17 year old daughter for Xmas.  She loves it and I was very impressed with the overall quality.
"JBL Flip 4, Black",Sold on this speaker. Never buying any other BT speaker,5,Best thing I bought on amazon to date. No complaints. JBL is just BOSS! Bought another and connecting the two can supply a large room with sound you would expect from the powered JBL speakers (which I also own and compared)
"JBL Flip 4, Black",Good,5,Well it sounds good but battery could last longer. Bluetooth crackles after i receive a call. But so far so good i like it
"JBL Flip 4, Black",loud and sounds great,5,love it all
"JBL Flip 4, Black",worth it,4,Bought this for my son last Christmas and it's still working great. He carries it to the courts and ball field when the guys are out practicing.
"JBL Flip 4, Black",JBL is the perfect speaker.,4,Very easy to connect. Sound was great. Easy to put together. Easy to handle.
"JBL Flip 4, Black",Amazing sound for such a little  speaker.,5,Totally worth the money. Awesome sound for the money and was surprised how long the battery last on a single charge. Also it can run off another power source like a portable  battery if needed.
"JBL Flip 4, Black",Great sound!,5,Love the size and sound of this BT speaker!
"JBL Flip 4, Black",Awesome portable speaker!!!,5,"Sound is amazing, it's totally waterproof (although it doesn't float), excellent base, stays connected to my phone regardless of where I am in my house, amazing battery life.  Sturdy and durable.  I have nothing negative to say about this speaker."
"JBL Flip 4, Black",Great speaker,5,It’s a great little speaker... it’s loud and it’s durable. I tried purchasing any normal Bluetooth speaker but it jus wasn’t giving me the loudness and bass I wanted. This is good to keep in a room and play music
"JBL Flip 4, Black",JBL Speaker,5,"Not my first time buying a JBL, love how easy and convenient they are to use."
"JBL Flip 4, Black",Awesome Sound !!,5,"Awesome sound !!!You can really hear/feel the bass.Good reception and sound quality by the mic for Bluetooth phone connection. Good battery life.You'll love the sound !!Since it can join with other Flip4s, I'll be getting more.  Gonna be a great boat sound system and meanwhile I can answer the phone. =)"
"JBL Flip 4, Black",Love these!,5,I have two now and they are worth every penny.  Good quality sound for the size and when they are linked together it gets even better.Would definitely recommend the JBL Flip 4 to anyone.
"JBL Flip 4, Black",Love it.,5,"Very easy to use. I have used it gardening, showering, bbq’ing and everything in between. Love this little guy."
"JBL Flip 4, Black",Good,5,Works perfectly clean and sleek design love it very portable and enjoyable.One thing is that it doesn’t have the high enough volume I like but overall amazing
"JBL Flip 4, Black","Sturdy, sounds AMAAAAAZING, and battery life is great!",5,We use this to amplify our computer when we stream shows- as well as just taking it places where we might wantto stream music.  THe sound is incredible- and the charge lasts forever- like 14 hrs or something.  Love it.
"JBL Flip 4, Black",Coo,5,"I had thought the sound wasn't going to be as good as I expected from a JBL, but it was. Really good sound, great price. Definitely worth the buck"
"JBL Flip 4, Black",Awesome Speaker for the Price,5,"Great sound, easy connection. Love it!!"
"JBL Flip 4, Black",great Sound!,5,Great sound!
"JBL Flip 4, Black",Fantastic,5,Awesome speaker it’s presented as a high quality item and it is.. sometimes my wife will play music and I’m just like “how is all that sound coming from such a small speaker” it’s great haven’t tested its water resistance
"JBL Flip 4, Black",Great buy,5,Speaker is worth every last penny.
"JBL Flip 4, Black",Thumbs up,5,Works great
"JBL Flip 4, Black",Awesome gift,5,Bought this for my girlfriend for Christmas an she absolutely loves it. Takes it to work an listens to whilst getting teady for her day. Amazing gift an we look forward to using connect plus with 3 in the house.
"JBL Flip 4, Black",So comfy!!,5,"These bands are awesome. They are durable, comfortable, a good price, portable, and they get the job done! Definitely a great purchase. Buy these if you want bands that won't roll, pinch, rip, and stay strong."
"JBL Flip 4, Black",Great value. Was pleasantly surprised with rhe sound that ...,5,Great value. Was pleasantly surprised with rhe sound that comes out of a speaker this size. Nice edition to the cab of my tower crane. Holds a charge for a few days of 8 to 10 hr shifts before having to charge again. Camo also a plus.
"JBL Flip 4, Black",Geat Speaker! Poor battery life!,5,Great sound! crappy battery life. i bought a new one from best buy to compare to the one on amazon and the best buy one lasts more than twice as long. Dont always trust amazon with bluetooth speakers.
"JBL Flip 4, Black",Great sound,5,Works great
"JBL Flip 4, Black",BIG SOUND,5,I love this speaker. I bought the black one for myself and got the white one for mother as a gift and she's so happy. It takes two seconds to connect to your device and the charge lasts several hours.
"JBL Flip 4, Black",Great Compact Speaker,5,Purchased for my 15 yr old daughter.  Great compact speaker. Comes with a wrist lanyard. I also bought her the case as she is always mobile with the speaker.  Good sound and battery life.
"JBL Flip 4, Black",Rock out,5,So amazing I can't believe my ears.  It fills a room with sound from a little unit.  Whatever type of music you listen to this is a great way to put it out there.  Quick to recharge.  Hands free phone chats.  It really does rock.
"JBL Flip 4, Black",For the price is good a little small,5,Good sound
"JBL Flip 4, Black",The sound is wonderful,5,I love the sound. I use it to practice singing to my sound tracks.  Wonderful sound for the price.
"JBL Flip 4, Black",Quality,4,"Awesome, BUT it doesn’t a have a port to plug in your phone charger, still amazing sound quality and durability for the price and size"
"JBL Flip 4, Black",Quality product,5,This was a gift for my son in law and he loves it! Great price and quality.
"JBL Flip 4, Black",Great quality sound,5,"It is just what I was looking for. I have prove it indoors and mostly outdoors and it sounds great. Since this is my first portable speaker, I have no pattern of comparison. I will definitely recommend it."
"JBL Flip 4, Black",Excellent speaker JBL always great quality,5,Blue tooth connectivity easy. Long battery life.  Great sound. Durable.
"JBL Flip 4, Black",Love it!!!!,5,Haven't tested the water proof part but this thing is loud and clear I set it in the cup holder of my forklift at work and crank it up and you can hear it through the whole factory which isn't all that quiet
"JBL Flip 4, Black",Excellent! Best gift received!,5,This thing is rad! Battery lasts a long time. I just toss it in my purse and the music keeps on playing when I drive anywhere. Siri doesn’t hear me call her name on it though - bit frustrating
"JBL Flip 4, Black",Great sound!,5,This thing is awesome I love the sound! My girlfriend recommended I get one in..  I have no regrets!
"JBL Flip 4, Black",Love the sound,5,I Absolutely love this I use it at work mostly but also when I kayak it’s perfect and the sound for the size is great even the bigger version of this flip isn’t better then the flip
"JBL Flip 4, Black",Que llene tus expectativas,5,Me encanta
